,Fruits,Cars,Machine Learning
14,https://www.google.com/imgres?imgurl=https%3A%2F%2Ffruitguys.com%2Fwp-content%2Fuploads%2F2019%2F04%2FFruitGuys_FruitColors_2015.jpg&imgrefurl=https%3A%2F%2Ffruitguys.com%2Falmanac%2Finfographics%2Ffield-guide-fruit-colors%2F&tbnid=TJe2zMDnS6FwHM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygOegUIARDsAQ..i&docid=8Ay_GTtIf04KEM&w=5400&h=7200&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygOegUIARDsAQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimg.gaadicdn.com%2Fimages%2Fcarexteriorimages%2F630x420%2FAudi%2FRS-Q8%2F7943%2F1598516299283%2Ffront-left-side-47.jpg&imgrefurl=https%3A%2F%2Fwww.gaadi.com%2Flatest-cars&tbnid=aahLzExwwB2vCM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygOegUIARDtAQ..i&docid=ucNiY2560W1ltM&w=630&h=420&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygOegUIARDtAQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fmobidev.biz%2Fwp-content%2Fuploads%2F2020%2F01%2Fmachine-learning-methods-demand-forecasting-1.png&imgrefurl=https%3A%2F%2Fmobidev.biz%2Fblog%2Fmachine-learning-methods-demand-forecasting-retail&tbnid=Rdhs7mxftCzwRM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygOegUIARDnAQ..i&docid=B22SwgPmw31UNM&w=2400&h=1106&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygOegUIARDnAQ
15,https://www.google.com/imgres?imgurl=https%3A%2F%2Fc.ndtvimg.com%2F2019-07%2Fpeorfu68_fruits_625x300_12_July_19.jpg&imgrefurl=https%3A%2F%2Fwww.ndtv.com%2Fhealth%2Fbest-time-to-eat-fruits-and-how-much-fruit-you-should-be-eating-revealed-2068528&tbnid=EJu44l2lB-_zMM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygPegUIARDuAQ..i&docid=fId3zRW2fMFjPM&w=620&h=350&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygPegUIARDuAQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.aitrends.com%2Fwp-content%2Fuploads%2F2019%2F09%2F9-13SportsCar-2.jpg&imgrefurl=https%3A%2F%2Fwww.aitrends.com%2Fai-insider%2Ftop-end-sports-cars-as-ai-autonomous-vehicles%2F&tbnid=pdo43_2PEwdyjM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygPegUIARDvAQ..i&docid=Rmox5i_0kLzJxM&w=600&h=400&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygPegUIARDvAQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.ie.edu%2Fexponential-learning%2Fblog%2Fwp-content%2Fuploads%2F2018%2F01%2FMachineLearninginMarketing-1621x1000.jpg&imgrefurl=https%3A%2F%2Fwww.ie.edu%2Fexponential-learning%2Fblog%2Fdata-science%2Fmachine-learning-marketing%2F&tbnid=HBGiXjJd7E1hXM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygPegUIARDpAQ..i&docid=_gNT_SjwQx3HEM&w=1621&h=1000&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygPegUIARDpAQ
16,https://www.google.com/imgres?imgurl=https%3A%2F%2F7esl.com%2Fwp-content%2Fuploads%2F2017%2F12%2Ffruit.jpg&imgrefurl=https%3A%2F%2F7esl.com%2Ffruits-vocabulary-english%2F&tbnid=e8KhG28uIdSVIM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygQegUIARDwAQ..i&docid=GxkvbocTLHyeGM&w=1200&h=628&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygQegUIARDwAQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.motortrend.com%2Fuploads%2Fsites%2F5%2F2019%2F12%2FMotorTrend-Most-Important-Cars-of-the-Decade.jpg&imgrefurl=https%3A%2F%2Fwww.motortrend.com%2Fnews%2Fthe-15-most-important-cars-of-the-decade%2F&tbnid=iYIjkuGF-_mxbM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygQegUIARDxAQ..i&docid=RB4jvYE4obZGLM&w=2048&h=1152&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygQegUIARDxAQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fmiro.medium.com%2Fmax%2F848%2F1*M9le42saJxWlOYyYvhKtPA.jpeg&imgrefurl=https%3A%2F%2Ftowardsdatascience.com%2Fmachine-learning-for-beginners-d247a9420dab&tbnid=85A_KCVLPtfWJM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygQegUIARDrAQ..i&docid=ny3V8l_t8a7lnM&w=848&h=424&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygQegUIARDrAQ
17,https://www.google.com/imgres?imgurl=https%3A%2F%2Fstatic.toiimg.com%2Fphoto%2F76992342.cms&imgrefurl=https%3A%2F%2Ftimesofindia.indiatimes.com%2Flife-style%2Ffood-news%2Finteresting-fruits-from-around-the-world%2Fphotostory%2F76992335.cms&tbnid=FzDtoN1xpPKCEM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygRegUIARDyAQ..i&docid=Yqk35LBexoYilM&w=1200&h=900&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygRegUIARDyAQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimages.theconversation.com%2Ffiles%2F274334%2Foriginal%2Ffile-20190514-60570-gfti2h.jpg%3Fixlib%3Drb-1.1.0%26q%3D45%26auto%3Dformat%26w%3D1200%26h%3D900.0%26fit%3Dcrop&imgrefurl=https%3A%2F%2Ftheconversation.com%2Fcars-will-change-more-in-the-next-decade-than-they-have-in-the-past-century-113585&tbnid=p7lfHPic7wTuPM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygRegUIARDzAQ..i&docid=JOHBLsB4yd7taM&w=1200&h=900&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygRegUIARDzAQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fdatasciencedojo.com%2Fwp-content%2Fuploads%2FMlchart3.jpg&imgrefurl=https%3A%2F%2Fwww.r-bloggers.com%2F2019%2F07%2F101-machine-learning-algorithms-for-data-science-with-cheat-sheets%2F&tbnid=6WO_91O6Pyk7BM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygRegUIARDtAQ..i&docid=gG26fKt1Ypny_M&w=3951&h=2563&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygRegUIARDtAQ
18,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.ceceliahealth.com%2Fhubfs%2FiStock-924858812.jpg&imgrefurl=https%3A%2F%2Fwww.ceceliahealth.com%2F5-easy-ways-to-increase-fruits-and-vegetables-in-your-diet%2F&tbnid=mLr1uSroGINeaM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygSegUIARD0AQ..i&docid=7tj_wFV-WX4cGM&w=2121&h=1414&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygSegUIARD0AQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fcars.usnews.com%2Fpics%2Fsize%2F640x420%2Fstatic%2Fimages%2Farticle%2F202002%2F128389%2F1_title_2020_kia_optima.jpg&imgrefurl=https%3A%2F%2Fcars.usnews.com%2Fcars-trucks%2Fsafest-cars-of-the-year&tbnid=t3A9q2yZWwK8QM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygSegUIARD1AQ..i&docid=HYNR_U-LwC_C2M&w=640&h=420&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygSegUIARD1AQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.securityroundtable.org%2Fwp-content%2Fuploads%2F2019%2F06%2Fmachine-learning.png&imgrefurl=https%3A%2F%2Fwww.securityroundtable.org%2Fthe-growing-role-of-machine-learning-in-cybersecurity%2F&tbnid=y8j_mHJpfps5oM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygSegUIARDvAQ..i&docid=4_DUVul2BrfZZM&w=2048&h=1183&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygSegUIARDvAQ
19,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimages-na.ssl-images-amazon.com%2Fimages%2FI%2F51eB6A%2BNrwL._SX325_BO1%2C204%2C203%2C200_.jpg&imgrefurl=https%3A%2F%2Fwww.amazon.in%2FFruits-Educational-Chart-Pegasus-Team%2Fdp%2F8131938883&tbnid=sQVMPRBuq09HGM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygTegUIARD2AQ..i&docid=IeiFBehAY2guxM&w=327&h=499&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygTegUIARD2AQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fhips.hearstapps.com%2Fhmg-prod.s3.amazonaws.com%2Fimages%2Fnew-ghost-white-fr-3-4-1-1598911711.jpg&imgrefurl=https%3A%2F%2Fwww.roadandtrack.com%2Fcar-culture%2Fbuying-maintenance%2Fg6830%2Fbest-luxury-cars-brands%2F&tbnid=etcBO3s2atNrCM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygTegUIARD3AQ..i&docid=hkifE7iZCeSpJM&w=3000&h=2250&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygTegUIARD3AQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.bbva.com%2Fwp-content%2Fuploads%2F2019%2F11%2Fmachine-learning-1024x629.jpg&imgrefurl=https%3A%2F%2Fwww.bbva.com%2Fen%2Fmachine-learning-how-its-used-in-banking%2F&tbnid=LKzHSnM7xxhexM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygTegUIARDxAQ..i&docid=A20U6myBij3wOM&w=1024&h=629&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygTegUIARDxAQ
20,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.verywellhealth.com%2Fthmb%2F2VsgX5awYatl9t8VVNUoSRJKJS0%3D%2F2880x1620%2Fsmart%2Ffilters%3Ano_upscale()%2Ffruits-to-avoid-if-you-have-diabetes-1087587-primary-recirc-3a95a09a48cb46b49d5632326f9405d3.jpg&imgrefurl=https%3A%2F%2Fwww.verywellhealth.com%2Ffruits-to-avoid-if-you-have-diabetes-1087587&tbnid=SUcu9ULBrJiI6M&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygUegUIARD4AQ..i&docid=PJRNbkcdUz5k2M&w=2880&h=1620&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygUegUIARD4AQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.autocar.co.uk%2Fsites%2Fautocar.co.uk%2Ffiles%2Fstyles%2Fgallery_slide%2Fpublic%2Fimages%2Fcar-reviews%2Ffirst-drives%2Flegacy%2Frrswbphev006.jpg%3Fitok%3D9I7wPblq&imgrefurl=https%3A%2F%2Fwww.autocar.co.uk%2Fcar-news%2Fbest-cars%2Ftop-10-best-luxury-cars&tbnid=1ZkCG-rW13zrKM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygUegUIARD5AQ..i&docid=XCHiUiFSk_UN1M&w=900&h=596&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygUegUIARD5AQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.xantaro.net%2Fwp-content%2Fuploads%2F2018%2F10%2FXantaro_ML_DL.png&imgrefurl=https%3A%2F%2Fwww.xantaro.net%2Fen%2Ftech-blogs%2Fmachine-and-deep-learning-cybersecurity%2F&tbnid=j6GpVVQlTjI94M&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygUegUIARDzAQ..i&docid=zjZANSY6SVjgYM&w=1684&h=1282&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygUegUIARDzAQ
21,https://www.google.com/imgres?imgurl=https%3A%2F%2Fresize.indiatvnews.com%2Fen%2Fresize%2Fnewbucket%2F715_-%2F2020%2F11%2Ffruits-1606296336.jpg&imgrefurl=https%3A%2F%2Fwww.indiatvnews.com%2Fhealth%2Fwhen-is-the-ideal-time-to-have-fruits-667323&tbnid=zF0F8NSqp627qM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygVegUIARD6AQ..i&docid=id6hi-GqeHawiM&w=715&h=402&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygVegUIARD6AQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fcdni.autocarindia.com%2FUtils%2FImageResizer.ashx%3Fn%3Dhttps%253A%252F%252Fcdni.autocarindia.com%252FExtraImages%252F20210115062121_New_EVs_coming_in_2021.jpg%26h%3D795%26w%3D1200%26c%3D0&imgrefurl=https%3A%2F%2Fwww.autocarindia.com%2Fcar-news%2Fnew-cars-for-2021-evs-419649&tbnid=1-Z7sq_-NCI2iM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygVegUIARD7AQ..i&docid=g1_omJJFo6tbKM&w=1200&h=795&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygVegUIARD7AQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimages.squarespace-cdn.com%2Fcontent%2Fv1%2F5daddb33ee92bf44231c2fef%2F1586994429139-7FQY217XE8ZT7N4Z9QLH%2Fke17ZwdGBToddI8pDm48kP_Z_9cTx-Y3X_-edYqu_uV7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0mhydAgiKdIfeAoxVgE7c7qMGcb8gvt9sL1aMtnIgIiV-lsEXAktgk81rRU-nn_J1Q%2Fbias-in-machine-learning.jpg&imgrefurl=https%3A%2F%2Fwww.foreseemed.com%2Fblog%2Fbias-in-machine-learning&tbnid=Q3FE6_DmXfCrjM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygVegUIARD1AQ..i&docid=l69ddEDQsqs5oM&w=1000&h=633&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygVegUIARD1AQ
22,https://www.google.com/imgres?imgurl=https%3A%2F%2Fmedia.lifehack.org%2Fwp-content%2Ffiles%2F2014%2F06%2FFruits-and-vegetables-770x433.jpg&imgrefurl=https%3A%2F%2Fwww.lifehack.org%2Farticles%2Flifestyle%2F20-incredible-facts-about-eating-fruits-and-vegetables-that-you-probably-didnt-know.html&tbnid=ndKtXxxzznnjhM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygWegUIARD8AQ..i&docid=yC9Yb3I-e-aYmM&w=770&h=433&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygWegUIARD8AQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimg.etimg.com%2Fthumb%2Fwidth-1200%2Cheight-900%2Cimgsize-118786%2Cresizemode-1%2Cmsid-80420650%2Fwealth%2Fspend%2Fbest-cars-for-different-budgets-to-buy-in-2021.jpg&imgrefurl=https%3A%2F%2Fm.economictimes.com%2Fwealth%2Fspend%2Fbest-cars-for-different-budgets-to-buy-in-2021%2Farticleshow%2F80420650.cms&tbnid=b-wzRtGP4cZt4M&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygWegUIARD9AQ..i&docid=F4HXOTNP680ZOM&w=1200&h=900&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygWegUIARD9AQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fcdn-media-1.freecodecamp.org%2Fimages%2F1*92h6Lg1Bu1F9QqoVNrkLdQ.jpeg&imgrefurl=https%3A%2F%2Fwww.freecodecamp.org%2Fnews%2Fthe-best-resources-i-used-to-teach-myself-machine-learning-part-1-292232d167%2F&tbnid=Vx6CXLO_O6xcUM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygWegUIARD3AQ..i&docid=p08EnIoApgiO2M&w=800&h=639&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygWegUIARD3AQ
23,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.collinsdictionary.com%2Fimages%2Ffull%2Ffruit_163436567.jpg&imgrefurl=https%3A%2F%2Fwww.collinsdictionary.com%2Fdictionary%2Fenglish%2Ffruit&tbnid=rDcyIFJX3OURpM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygXegUIARD-AQ..i&docid=eT_t1mDfzZ04qM&w=1000&h=667&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygXegUIARD-AQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Fspectrum.ieee.org%2Fimage%2FMzU5NjI0OA.jpeg&imgrefurl=https%3A%2F%2Fspectrum.ieee.org%2Ftransportation%2Fadvanced-cars%2F2020-top-10-high-tech-cars&tbnid=f_VaEwVFspGTMM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygXegUIARD_AQ..i&docid=r3b0GOJKD1G3dM&w=1240&h=549&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygXegUIARD_AQ,https://www.google.com/imgres?imgurl=https%3A%2F%2Femerj.com%2Fwp-content%2Fuploads%2F2016%2F09%2FWhat-is-Machine-Learning_-950x540-690x392.jpg&imgrefurl=https%3A%2F%2Femerj.com%2Fai-glossary-terms%2Fwhat-is-machine-learning%2F&tbnid=IUyzoliKZ3KsFM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygXegUIARD5AQ..i&docid=vq39oDq1a70TBM&w=690&h=392&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygXegUIARD5AQ
24,https://www.google.com/imgres?imgurl=https%3A%2F%2Fi.pinimg.com%2Foriginals%2F98%2Fd5%2F50%2F98d550fd52a8a0ea94793af07aa44559.png&imgrefurl=https%3A%2F%2Fwww.pinterest.com%2Fpin%2F703898616739644046%2F&tbnid=LCEpJOrQqhFExM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygZegUIARCHAg..i&docid=KQea7Wtynj1HpM&w=964&h=1259&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygZegUIARCHAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fi.ytimg.com%2Fvi%2FSbXIj2T-_uk%2Fmaxresdefault.jpg&imgrefurl=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DSbXIj2T-_uk&tbnid=z5tajK6ms12J7M&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygZegUIARCIAg..i&docid=F6DXWhKuu5pozM&w=1280&h=720&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygZegUIARCIAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fvelocityglobal.com%2Fwp-content%2Fuploads%2F2019%2F02%2FBlog-Images-Forget-Machine-Learning-Humans-Still-Have-a-Lot-to-Learn-Part-II.jpg&imgrefurl=https%3A%2F%2Fvelocityglobal.com%2Fblog%2Fforget-machine-learning-humans-still-a-lot-to-learn-about-themselves-ii%2F&tbnid=-YiNP6NXm8RNJM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygZegUIARCCAg..i&docid=iLkysiPtZJ_8eM&w=2400&h=1256&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygZegUIARCCAg
25,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimagesvc.meredithcorp.io%2Fv3%2Fmm%2Fimage%3Furl%3Dhttps%253A%252F%252Fimg1.cookinglight.timeinc.net%252Fsites%252Fdefault%252Ffiles%252F1502826406%252F1708w-getty-fruit-closeup-CarstenSchanter-EyeEm.jpg&imgrefurl=https%3A%2F%2Fwww.cookinglight.com%2Feating-smart%2Fnutrition-101%2Fbest-sweet-fruits-for-sugar-cravings&tbnid=iymTX83Mcm2m1M&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygaegUIARCJAg..i&docid=5Nv1a7z5GLq08M&w=2667&h=2000&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygaegUIARCJAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimages.unsplash.com%2Fphoto-1525609004556-c46c7d6cf023%3Fixid%3DMnwxMjA3fDB8MHxzZWFyY2h8M3x8Y2Fyc3xlbnwwfHwwfHw%253D%26ixlib%3Drb-1.2.1%26w%3D1000%26q%3D80&imgrefurl=https%3A%2F%2Funsplash.com%2Fs%2Fphotos%2Fcars&tbnid=nlB4LcznpUaO3M&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygaegUIARCLAg..i&docid=pexCxKQSr2TtXM&w=1000&h=1285&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygaegUIARCLAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fmiro.medium.com%2Fmax%2F700%2F0*jng0i9svVVe7L7sj&imgrefurl=https%3A%2F%2Ftowardsdatascience.com%2Fartificial-intelligence-vs-machine-learning-vs-deep-learning-2210ba8cc4ac&tbnid=NukLjrilXVLZkM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygaegUIARCEAg..i&docid=n8QScNQ1vUDlwM&w=700&h=350&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygaegUIARCEAg
26,,https://www.google.com/imgres?imgurl=http%3A%2F%2Fprod-upp-image-read.ft.com%2Fa4e8f394-313b-11ea-a329-0bcf87a328f2&imgrefurl=https%3A%2F%2Fwww.ft.com%2Fcontent%2F8089bb56-30fe-11ea-9703-eea0cae3f0de&tbnid=cB0JI16dIfkHWM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygbegUIARCNAg..i&docid=IwUyF1IRuaf7pM&w=2048&h=1152&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygbegUIARCNAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fdata-flair.training%2Fblogs%2Fwp-content%2Fuploads%2Fsites%2F2%2F2017%2F07%2Fapplications-of-machine-learning-2-1200x720.jpg&imgrefurl=https%3A%2F%2Fdata-flair.training%2Fblogs%2Fmachine-learning-applications%2F&tbnid=c0-LsG3JLVa5YM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygbegUIARCGAg..i&docid=fKHLH-SEc_khwM&w=1200&h=720&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygbegUIARCGAg
27,https://www.google.com/imgres?imgurl=https%3A%2F%2Fapi.time.com%2Fwp-content%2Fuploads%2F2018%2F04%2Fstrawberries.jpg&imgrefurl=https%3A%2F%2Ftime.com%2F5234787%2Fdirty-dozen-pesticides%2F&tbnid=afTarIymhHa6iM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygcegUIARCNAg..i&docid=J2FcljCYIc5roM&w=3124&h=2109&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygcegUIARCNAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fcars.usnews.com%2Fpics%2Fsize%2F640x420%2Fstatic%2Fimages%2Farticle%2F202006%2F128503%2F216702_New_Volvo_XC40_-_exterior_640x420.jpg&imgrefurl=https%3A%2F%2Fcars.usnews.com%2Fcars-trucks%2Fcars-with-the-most-high-tech-features-for-the-money&tbnid=VPu4aAP9aciHpM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygcegUIARCPAg..i&docid=fnNUTfKVusdjbM&w=640&h=420&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygcegUIARCPAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fcommunity-cdn-digitalocean-com.global.ssl.fastly.net%2Fvariants%2FfR1fwLvJDeYDMNenxu3XokLs%2F035575f2985fe451d86e717d73691e533a1a00545d7230900ed786341dc3c882&imgrefurl=https%3A%2F%2Fwww.digitalocean.com%2Fcommunity%2Ftutorials%2Fan-introduction-to-machine-learning&tbnid=dPRCtaqAgh0f3M&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygcegUIARCIAg..i&docid=eL_gRmYuCPT3IM&w=750&h=375&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygcegUIARCIAg
28,https://www.google.com/imgres?imgurl=https%3A%2F%2Farticle.innovadatabase.com%2Farticleimgs%2Farticle_images%2F637437091840703423fruit%2520%26%2520veg.jpeg&imgrefurl=https%3A%2F%2Fwww.foodingredientsfirst.com%2Fnews%2Finternational-year-of-fruits-and-vegetables-2021-official-launched-as-fao-urges-fixes-to-food-systems.html&tbnid=SVYuPJCJvaJLQM&vet=12ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygdegUIARCPAg..i&docid=Uy-SyPMWMrwBTM&w=800&h=800&q=fruits&ved=2ahUKEwiN-duAopHwAhWogksFHVyyDfYQMygdegUIARCPAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fc.files.bbci.co.uk%2FB982%2Fproduction%2F_114209474_rollsroyce_reuters.jpg&imgrefurl=https%3A%2F%2Fwww.bbc.com%2Fnews%2Fbusiness-53995886&tbnid=zicBOkqXoEwkxM&vet=12ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygdegUIARCRAg..i&docid=ngneLXsMNN0O9M&w=976&h=549&q=cars&ved=2ahUKEwjg1-eaopHwAhVMB3IKHfGtC0MQMygdegUIARCRAg,https://www.google.com/imgres?imgurl=https%3A%2F%2Fanalyticalscience.wiley.com%2Fdo%2F10.1002%2Fmicro.2994%2Ffull%2Fi40507e892b0bb11d8a4f5e2e584e5598.png&imgrefurl=https%3A%2F%2Fanalyticalscience.wiley.com%2Fdo%2F10.1002%2Fmicro.2994&tbnid=j-JlaMbF9o7bwM&vet=12ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygdegUIARCKAg..i&docid=UdAiVAUHzpa5FM&w=833&h=511&q=Machine%20Learning&ved=2ahUKEwjUu8u1opHwAhXLEysKHXf5DPYQMygdegUIARCKAg
